bin,packets,z_score,state
15880.0,1,-0.08913223005081453,baseline
15900.0,3,-0.08838803045864445,baseline
15920.0,1,-0.08913223005081453,baseline
15930.0,6,-0.08727173107038934,baseline
15940.0,1,-0.08913223005081453,baseline
15950.0,1,-0.08913223005081453,baseline
15960.0,6,-0.08727173107038934,baseline
15970.0,32,-0.07759713637217841,baseline
15980.0,5,-0.08764383086647438,baseline
15990.0,4,-0.08801593066255942,baseline
16000.0,3,-0.08838803045864445,baseline
16030.0,6,-0.08727173107038934,baseline
16060.0,6,-0.08727173107038934,baseline
16070.0,2,-0.0887601302547295,baseline
16080.0,2,-0.0887601302547295,baseline
16090.0,48,-0.07164353963481783,baseline
16100.0,21,-0.0816902341291138,baseline
16110.0,4,-0.08801593066255942,baseline
16120.0,4,-0.08801593066255942,baseline
16150.0,4,-0.08801593066255942,baseline
16180.0,3,-0.08838803045864445,baseline
16190.0,4,-0.08801593066255942,baseline
16200.0,2,-0.0887601302547295,baseline
16210.0,4,-0.08801593066255942,baseline
16220.0,2,-0.0887601302547295,baseline
16230.0,1,-0.08913223005081453,baseline
16240.0,4,-0.08801593066255942,baseline
16250.0,1,-0.08913223005081453,baseline
16260.0,1,-0.08913223005081453,baseline
16270.0,39,-0.07499243779958316,baseline
16280.0,4,-0.08801593066255942,baseline
16300.0,5,-0.08764383086647438,baseline
16320.0,3,-0.08838803045864445,baseline
16330.0,5,-0.08764383086647438,baseline
16340.0,2,-0.0887601302547295,baseline
16350.0,1,-0.08913223005081453,baseline
16360.0,4,-0.08801593066255942,baseline
16370.0,1,-0.08913223005081453,baseline
16380.0,2,-0.0887601302547295,baseline
16390.0,49,-0.0712714398387328,baseline
16400.0,20,-0.08206233392519884,baseline
16410.0,3,-0.08838803045864445,baseline
16420.0,3,-0.08838803045864445,baseline
16440.0,1,-0.08913223005081453,baseline
16450.0,7,-0.0868996312743043,baseline
16460.0,1,-0.08913223005081453,baseline
16470.0,1,-0.08913223005081453,baseline
16480.0,5,-0.08764383086647438,baseline
16490.0,2,-0.0887601302547295,baseline
16500.0,1,-0.08913223005081453,baseline
16510.0,3,-0.08838803045864445,baseline
16530.0,1,-0.08913223005081453,baseline
16540.0,3,-0.08838803045864445,baseline
16570.0,7,-0.0868996312743043,baseline
16580.0,1,-0.08913223005081453,baseline
16590.0,6,-0.08727173107038934,baseline
16600.0,12,-0.08503913229387913,baseline
16610.0,1,-0.08913223005081453,baseline
16620.0,1,-0.08913223005081453,baseline
16630.0,4,-0.08801593066255942,baseline
16640.0,1,-0.08913223005081453,baseline
16660.0,3,-0.08838803045864445,baseline
16680.0,1,-0.08913223005081453,baseline
16690.0,51,-0.07052724024656272,baseline
16700.0,23,-0.08094603453694373,baseline
16710.0,4,-0.08801593066255942,baseline
16720.0,5,-0.08764383086647438,baseline
16730.0,1,-0.08913223005081453,baseline
16740.0,1,-0.08913223005081453,baseline
16750.0,4,-0.08801593066255942,baseline
16760.0,2,-0.0887601302547295,baseline
16780.0,3,-0.08838803045864445,baseline
16790.0,1,-0.08913223005081453,baseline
16810.0,3,-0.08838803045864445,baseline
16830.0,5,-0.08764383086647438,baseline
16840.0,4,-0.08801593066255942,baseline
16850.0,1,-0.08913223005081453,baseline
16860.0,1,-0.08913223005081453,baseline
16870.0,5,-0.08764383086647438,baseline
16880.0,2,-0.0887601302547295,baseline
16900.0,3,-0.08838803045864445,baseline
16910.0,1,-0.08913223005081453,baseline
16930.0,3,-0.08838803045864445,baseline
16950.0,3,-0.08838803045864445,baseline
16960.0,5,-0.08764383086647438,baseline
16970.0,1,-0.08913223005081453,baseline
16980.0,2,-0.0887601302547295,baseline
16990.0,48,-0.07164353963481783,baseline
17000.0,22,-0.08131813433302877,baseline
17010.0,3,-0.08838803045864445,baseline
17020.0,4,-0.08801593066255942,baseline
17040.0,2,-0.0887601302547295,baseline
17060.0,1,-0.08913223005081453,baseline
17070.0,36,-0.07610873718783827,baseline
17080.0,6,-0.08727173107038934,baseline
17090.0,2,-0.0887601302547295,baseline
17100.0,5,-0.08764383086647438,baseline
17110.0,1,-0.08913223005081453,baseline
17120.0,2,-0.0887601302547295,baseline
17130.0,4,-0.08801593066255942,baseline
17140.0,2,-0.0887601302547295,baseline
17160.0,3,-0.08838803045864445,baseline
17170.0,1,-0.08913223005081453,baseline
17190.0,3,-0.08838803045864445,baseline
17210.0,4,-0.08801593066255942,baseline
17220.0,4,-0.08801593066255942,baseline
17230.0,1,-0.08913223005081453,baseline
17240.0,1,-0.08913223005081453,baseline
17250.0,6,-0.08727173107038934,baseline
17260.0,1,-0.08913223005081453,baseline
17270.0,1,-0.08913223005081453,baseline
17280.0,3,-0.08838803045864445,baseline
17290.0,45,-0.07275983902307294,baseline
17300.0,20,-0.08206233392519884,baseline
17310.0,5,-0.08764383086647438,baseline
17330.0,1,-0.08913223005081453,baseline
17340.0,6,-0.08727173107038934,baseline
17350.0,1,-0.08913223005081453,baseline
17360.0,2,-0.0887601302547295,baseline
17370.0,5,-0.08764383086647438,baseline
17380.0,1,-0.08913223005081453,baseline
17390.0,1,-0.08913223005081453,baseline
17400.0,5,-0.08764383086647438,baseline
17430.0,3,-0.08838803045864445,baseline
17440.0,1,-0.08913223005081453,baseline
17460.0,3,-0.08838803045864445,baseline
17470.0,3,-0.08838803045864445,baseline
17480.0,6,-0.08727173107038934,baseline
17490.0,7,-0.0868996312743043,baseline
17500.0,7,-0.0868996312743043,baseline
17510.0,1,-0.08913223005081453,baseline
17520.0,5,-0.08764383086647438,baseline
17530.0,1,-0.08913223005081453,baseline
17550.0,4,-0.08801593066255942,baseline
17580.0,3,-0.08838803045864445,baseline
17590.0,49,-0.0712714398387328,baseline
17600.0,24,-0.0805739347408587,baseline
17610.0,6,-0.08727173107038934,baseline
17620.0,1,-0.08913223005081453,baseline
17630.0,2,-0.0887601302547295,baseline
17640.0,4,-0.08801593066255942,baseline
17650.0,1,-0.08913223005081453,baseline
17660.0,1,-0.08913223005081453,baseline
17670.0,4,-0.08801593066255942,baseline
17700.0,3,-0.08838803045864445,baseline
17710.0,1,-0.08913223005081453,baseline
17720.0,1,-0.08913223005081453,baseline
17730.0,6,-0.08727173107038934,baseline
17740.0,2,-0.0887601302547295,baseline
17750.0,1,-0.08913223005081453,baseline
17760.0,4,-0.08801593066255942,baseline
17770.0,1,-0.08913223005081453,baseline
17780.0,3,-0.08838803045864445,baseline
17790.0,3,-0.08838803045864445,baseline
17820.0,2,-0.0887601302547295,baseline
17830.0,2,-0.0887601302547295,baseline
17850.0,2,-0.0887601302547295,baseline
17860.0,6,-0.08727173107038934,baseline
17870.0,36,-0.07610873718783827,baseline
17880.0,5,-0.08764383086647438,baseline
17890.0,49,-0.0712714398387328,baseline
17900.0,22,-0.08131813433302877,baseline
17910.0,3,-0.08838803045864445,baseline
17920.0,3,-0.08838803045864445,baseline
17930.0,1,-0.08913223005081453,baseline
17950.0,3,-0.08838803045864445,baseline
17970.0,1,-0.08913223005081453,baseline
17980.0,6,-0.08727173107038934,baseline
17990.0,3,-0.08838803045864445,baseline
18000.0,2,-0.0887601302547295,baseline
18010.0,2,-0.0887601302547295,baseline
18020.0,5,-0.08764383086647438,baseline
18030.0,1,-0.08913223005081453,baseline
18040.0,1,-0.08913223005081453,baseline
18050.0,4,-0.08801593066255942,baseline
18080.0,3,-0.08838803045864445,baseline
18090.0,1,-0.08913223005081453,baseline
18110.0,8,-0.08652753147821927,baseline
18120.0,3,-0.08838803045864445,baseline
18130.0,1,-0.08913223005081453,baseline
18140.0,5,-0.08764383086647438,baseline
18150.0,1,-0.08913223005081453,baseline
18160.0,2,-0.0887601302547295,baseline
18170.0,41,-0.07424823820741308,baseline
18180.0,6,-0.08727173107038934,baseline
18190.0,44,-0.07313193881915797,baseline
18200.0,24,-0.0805739347408587,baseline
18210.0,5,-0.08764383086647438,baseline
18230.0,1,-0.08913223005081453,baseline
18240.0,7,-0.0868996312743043,baseline
18250.0,1,-0.08913223005081453,baseline
18260.0,1,-0.08913223005081453,baseline
18270.0,4,-0.08801593066255942,baseline
18280.0,2,-0.0887601302547295,baseline
18290.0,2,-0.0887601302547295,baseline
18300.0,3,-0.08838803045864445,baseline
18310.0,1,-0.08913223005081453,baseline
18330.0,3,-0.08838803045864445,baseline
18350.0,1,-0.08913223005081453,baseline
18360.0,4,-0.08801593066255942,baseline
18370.0,3,-0.08838803045864445,baseline
18380.0,11,-0.08541123208996416,baseline
18390.0,13,-0.08466703249779409,baseline
18400.0,5,-0.08764383086647438,baseline
18410.0,6,-0.08727173107038934,baseline
18420.0,10,-0.0857833318860492,baseline
18430.0,3,-0.08838803045864445,baseline
18450.0,3,-0.08838803045864445,baseline
18460.0,2,-0.0887601302547295,baseline
18470.0,1,-0.08913223005081453,baseline
18480.0,3,-0.08838803045864445,baseline
18490.0,50,-0.07089934004264777,baseline
18500.0,23,-0.08094603453694373,baseline
18510.0,6,-0.08727173107038934,baseline
18520.0,3,-0.08838803045864445,baseline
18530.0,2,-0.0887601302547295,baseline
18540.0,4,-0.08801593066255942,baseline
18550.0,5,-0.08764383086647438,baseline
18570.0,34,-0.07685293678000833,baseline
18580.0,8,-0.08652753147821927,baseline
18600.0,1,-0.08913223005081453,baseline
18610.0,3,-0.08838803045864445,baseline
18620.0,4,-0.08801593066255942,baseline
18630.0,1,-0.08913223005081453,baseline
18640.0,5,-0.08764383086647438,baseline
18650.0,1,-0.08913223005081453,baseline
18660.0,2,-0.0887601302547295,baseline
18670.0,4,-0.08801593066255942,baseline
18680.0,1,-0.08913223005081453,baseline
18690.0,1,-0.08913223005081453,baseline
18700.0,3,-0.08838803045864445,baseline
18730.0,3,-0.08838803045864445,baseline
18740.0,1,-0.08913223005081453,baseline
18750.0,4,-0.08801593066255942,baseline
18760.0,4,-0.08801593066255942,baseline
18770.0,1,-0.08913223005081453,baseline
18780.0,4,-0.08801593066255942,baseline
18790.0,1,-0.08913223005081453,baseline
18800.0,1,-0.08913223005081453,baseline
18810.0,1,-0.08913223005081453,baseline
18820.0,1,-0.08913223005081453,baseline
18830.0,5,-0.08764383086647438,baseline
18840.0,3,-0.08838803045864445,baseline
18850.0,2,-0.0887601302547295,baseline
18860.0,1,-0.08913223005081453,baseline
18870.0,1,-0.08913223005081453,baseline
18880.0,4,-0.08801593066255942,baseline
18890.0,2,-0.0887601302547295,baseline
18900.0,1,-0.08913223005081453,baseline
18910.0,1,-0.08913223005081453,baseline
18920.0,1,-0.08913223005081453,baseline
18930.0,4,-0.08801593066255942,baseline
18970.0,1,-0.08913223005081453,baseline
19000.0,2,-0.0887601302547295,baseline
19010.0,3,-0.08838803045864445,baseline
19020.0,1,-0.08913223005081453,baseline
19030.0,1,-0.08913223005081453,baseline
19040.0,3,-0.08838803045864445,baseline
19050.0,1,-0.08913223005081453,baseline
19060.0,1,-0.08913223005081453,baseline
19080.0,1,-0.08913223005081453,baseline
19120.0,1,-0.08913223005081453,baseline
19130.0,3,-0.08838803045864445,baseline
19140.0,1,-0.08913223005081453,baseline
19150.0,2,-0.0887601302547295,baseline
19160.0,2,-0.0887601302547295,baseline
19170.0,1,-0.08913223005081453,baseline
19180.0,1,-0.08913223005081453,baseline
19190.0,1,-0.08913223005081453,baseline
19200.0,1,-0.08913223005081453,baseline
19230.0,1,-0.08913223005081453,baseline
19260.0,3,-0.08838803045864445,baseline
19270.0,3,-0.08838803045864445,baseline
19280.0,1,-0.08913223005081453,baseline
19290.0,9,-0.08615543168213424,baseline
19300.0,1,-0.08913223005081453,baseline
19310.0,2,-0.0887601302547295,baseline
19320.0,1,-0.08913223005081453,baseline
19350.0,1,-0.08913223005081453,baseline
19380.0,1,-0.08913223005081453,baseline
19390.0,4,-0.08801593066255942,baseline
19400.0,1,-0.08913223005081453,baseline
19410.0,1,-0.08913223005081453,baseline
19420.0,4,-0.08801593066255942,baseline
19430.0,2,-0.0887601302547295,baseline
19440.0,1,-0.08913223005081453,baseline
19460.0,1,-0.08913223005081453,baseline
19480.0,4,-0.08801593066255942,baseline
19490.0,2,-0.0887601302547295,baseline
19500.0,3,-0.08838803045864445,baseline
19510.0,2,-0.0887601302547295,baseline
19520.0,4,-0.08801593066255942,baseline
19530.0,1,-0.08913223005081453,baseline
19540.0,2,-0.0887601302547295,baseline
19550.0,2,-0.0887601302547295,baseline
19560.0,1,-0.08913223005081453,baseline
19570.0,1,-0.08913223005081453,baseline
19580.0,1,-0.08913223005081453,baseline
19610.0,49,-0.0712714398387328,baseline
19620.0,3,-0.08838803045864445,baseline
19630.0,1,-0.08913223005081453,baseline
19640.0,6,-0.08727173107038934,baseline
19650.0,4,-0.08801593066255942,baseline
19670.0,10,-0.0857833318860492,baseline
19680.0,26,-0.07982973514868863,baseline
19690.0,1,-0.08913223005081453,baseline
19700.0,3,-0.08838803045864445,baseline
19710.0,26,-0.07982973514868863,baseline
19720.0,4,-0.08801593066255942,baseline
19730.0,22,-0.08131813433302877,baseline
19740.0,27,-0.07945763535260358,baseline
19750.0,7,-0.0868996312743043,baseline
